"x" "y" "alt"
"30827" -48.4219896636774 -1.12424550017056 12
"31322" -48.3140886817468 -1.33127163891052 11
"73502" -48.2442763217663 -1.3861748773349 29
"57222" -48.368120523393 -1.166091583228 34
"45086" -48.4021825357475 -1.37322735870206 24
"6789" -48.3271063363058 -1.38473441440591 14
"45555" -48.2569608416662 -1.33354719520374 28
"74809" -48.3497119356763 -1.11864102780415 37
"47508" -48.2390695077436 -1.3287795206163 42
"20841" -48.2261711258445 -1.19443921263048 17
"66076" -48.3879398434335 -1.4536502886056 9
"13671" -48.3023243092834 -1.20317329308506 26
"55217" -48.3920063689813 -1.33080891053951 14
"53040" -48.1513341289663 -1.17891982500771 13
"41370" -48.4570505691656 -1.26956743881555 17
"42142" -48.39494443601 -1.30744374518851 5
"11297" -48.2886163929785 -1.31179882628149 27
"7391" -48.392482689518 -1.07254822155842 18
"40967" -48.2950843869315 -1.29616621731374 17
"58614" -48.3875486873139 -1.16108239332971 14
"76327" -48.4821346828191 -1.47554507716526 8
"70552" -48.4517617522423 -1.46056692677163 2
"22727" -48.3552364028922 -1.35397410390856 6
"43411" -48.4836000748549 -1.40473874592992 13
"64279" -48.3057321203352 -1.39141281354106 19
"43524" -48.2637569215137 -1.20341388328404 32
"71543" -48.5014146156163 -1.35433975194481 14
"21228" -48.4074284346397 -1.39781192953066 26
"72394" -48.3843887154969 -1.27279949482087 32
"70046" -48.4730419962476 -1.41590004456318 6
"44314" -48.3393559854639 -1.34844063393413 14
"72455" -48.2449530371247 -1.27656303809759 53
"60064" -48.426433025426 -1.40244158033233 19
"45490" -48.40727133129 -1.41443039497267 19
"47693" -48.3325117561943 -1.26017801124187 19
"24620" -48.2527248527716 -1.39861225947216 27
"18557" -48.3319136014228 -1.11224769819931 26
"78786" -48.3061584602512 -1.2534479239134 9
"44673" -48.4375284932759 -1.27383081026113 12
"12995" -48.4075399232928 -1.29223474483683 30
"48745" -48.3987786315012 -1.16989087931595 34
"18372" -48.2553631215066 -1.13274993462169 11
"65149" -48.3914006596437 -1.33504433794657 17
"35856" -48.4630765215769 -1.39228678763553 18
"69225" -48.2690517331589 -1.17996023287804 24
"54815" -48.4843635868555 -1.46786627206466 6
"73451" -48.4481598746083 -1.45525584985464 7
"8931" -48.4509974589655 -1.26364927413968 12
"28227" -48.3290543227747 -1.10349407700369 28
"78518" -48.4187058780696 -1.22521235370193 8
"37484" -48.4457381769048 -1.24995770413638 12
"58704" -48.2681566997728 -1.41101151042785 30
"53433" -48.3218006960142 -1.14691649186673 22
"67450" -48.2549617786754 -1.38381357991408 42
"28478" -48.3349572101872 -1.31017323073599 14
"71354" -48.2629652771667 -1.29794673179427 39
"44118" -48.3295268748007 -1.45176612248463 20
"54078" -48.4809966400937 -1.50012401424453 15
"25965" -48.3637143505284 -1.37452392209884 14
"22592" -48.2948938618158 -1.13949009016477 13
"16495" -48.3031042720494 -1.25539972896985 11
"15678" -48.2288826945519 -1.11624795297481 19
"31456" -48.5322162536843 -1.35842184357173 15
"53087" -48.233283725278 -1.15618708074706 20
"27275" -48.4775151553318 -1.29495923701412 11
"55328" -48.3666047404976 -1.15491830735097 16
"60368" -48.2291159453625 -1.16246643561787 23
"68522" -48.2505821840345 -1.41173537784771 31
"44524" -48.4150214874536 -1.30299573455902 10
"36541" -48.2713812958403 -1.34082446185155 26
"36528" -48.377273667851 -1.17001036730939 29
"64335" -48.3625342379508 -1.38384339300424 18
"62903" -48.401349047791 -1.09840075648967 13
"38436" -48.2491147469192 -1.13888788853334 27
"77255" -48.4365762996258 -1.38960446617539 24
"9068" -48.3951903742957 -1.14907948172313 25
"69887" -48.3279271169609 -1.12276389418802 29
"45442" -48.4269168056436 -1.27102706711497 7
"26276" -48.267293048041 -1.37388579925772 44
"28054" -48.4081763791392 -1.3475378357493 10
"12640" -48.3223839713976 -1.38919761964668 18
"49720" -48.275850301917 -1.22567500666753 22
"53592" -48.3772352595964 -1.2917033828189 30
"18089" -48.4254885190704 -1.24183782456866 13
"55492" -48.2913976112336 -1.36900162857233 26
"35415" -48.3477195007948 -1.31214191116413 11
"70501" -48.2514027677736 -1.34136049326636 21
"71202" -48.4653812259384 -1.44214747676385 19
"43401" -48.3169201132047 -1.3108520550755 11
"17580" -48.3423696849761 -1.38363453500942 22
"65943" -48.4781231482161 -1.33434404516978 18
"25068" -48.2552199178984 -1.13749739804863 26
"58783" -48.291370024678 -1.109548041175 21
"57183" -48.3800376606777 -1.44763614801868 14
"37851" -48.2963874883313 -1.31013161481036 17
"42130" -48.3683591747475 -1.20714840203967 27
"7107" -48.36072331996 -1.05967323251437 27
"18454" -48.5443519801641 -1.34176732758811 16
"68382" -48.3834282860224 -1.11471475204661 21
"15439" -48.2784296172137 -1.42559251029501 15
"16288" -48.4066814454495 -1.38300794591736 28
"11293" -48.447463228465 -1.45776887882063 7
"73491" -48.3052263448189 -1.26047555621567 9
"70515" -48.2721183363333 -1.42432825609274 21
"32305" -48.4196014079967 -1.30188323168818 16
"17007" -48.39435266688 -1.29822615446251 11
"20656" -48.2741114846319 -1.38048452414663 47
"9647" -48.4014587415021 -1.40073797308589 24
"9167" -48.2793342290391 -1.42321974305083 16
"28980" -48.4196781096562 -1.12331241669636 10
"40493" -48.4321023064114 -1.46175473969555 7
"69353" -48.304965470851 -1.33220418995833 16
"65885" -48.3955817543026 -1.17617220307449 7
"54964" -48.323915329062 -1.42522727017126 13
"45791" -48.2707428514218 -1.15259303459639 16
"29317" -48.1872065534139 -1.17848182689557 26
"71877" -48.4727361772392 -1.44177164786131 7
"68268" -48.2187637934362 -1.24791031289848 34
"22571" -48.3414756606211 -1.43781580118947 12
"52723" -48.345076719095 -1.18031364667816 17
"40524" -48.3532996672 -1.1400334967907 33
"9845" -48.2774126821383 -1.40534383951846 38
"10205" -48.4635137273661 -1.49842777709057 21
"37527" -48.4751758453515 -1.49355324962463 22
"5621" -48.2797063542983 -1.20789836988124 41
"28666" -48.2497013249448 -1.37375376349917 44
"79258" -48.4028567172207 -1.39124320056985 16
"65685" -48.3396257060773 -1.07180418067135 15
"75886" -48.3953359273985 -1.14153844321267 32
"71838" -48.2500987298159 -1.39009145919448 25
"79569" -48.4476534102078 -1.27789098244069 10
"62853" -48.2903249814715 -1.39725988860455 49
"40506" -48.4265914602708 -1.24910095159971 18
"6484" -48.3601333574325 -1.20080969286537 16
"19357" -48.3449399060411 -1.31660759851456 6
"40701" -48.4254924074255 -1.37409068126306 13
"43586" -48.410852133211 -1.4384547047799 25
"25515" -48.2705032543262 -1.33188671312184 21
"37198" -48.3279813974081 -1.34619379053255 9
"20923" -48.3402796649973 -1.26167555792075 21
"40555" -48.4112631856139 -1.31472269775431 12
"64497" -48.4253295938544 -1.11265712948942 18
"79608" -48.2735366189735 -1.13220866419776 14
"68832" -48.418089792448 -1.14127980217979 16
"21298" -48.3629386218086 -1.06488864920248 24
"61997" -48.3186221818647 -1.40301792541393 23
"11663" -48.4156880936158 -1.16973204878022 23
"36117" -48.3444404772727 -1.35105293970628 19
"2992" -48.4156194966064 -1.11055377464735 23
"64495" -48.3623634336912 -1.08844206341986 13
"44328" -48.2868117594249 -1.31277432824022 31
"79987" -48.4636433179215 -1.38125436874848 22
"71056" -48.323302198556 -1.17303118112176 12
"74379" -48.4008668134241 -1.16221197168392 26
"74904" -48.2877081617338 -1.19282540881081 29
"59777" -48.3003949466768 -1.32493785028725 26
"39306" -48.385998272312 -1.1871955505837 24
"44714" -48.2587516606111 -1.34499931890197 24
"16682" -48.3233800104626 -1.40809710651973 12
"2098" -48.170859171218 -1.15724212033173 16
"77638" -48.246759362964 -1.13581366876559 13
"41071" -48.3812886214973 -1.44575233489073 19
"42065" -48.3872039230783 -1.08050376468818 19
"59484" -48.2767592651144 -1.24131536455195 25
"12409" -48.4894224970794 -1.41005218573698 10
"45241" -48.3210315134419 -1.22539507564713 19
"60651" -48.5563057971159 -1.24369477079868 20
"10302" -48.3601442131638 -1.3702483894671 28
"29802" -48.350651479533 -1.42190689137155 17
"27583" -48.2561007612158 -1.14487099057933 13
"55243" -48.3860820474349 -1.24431258092749 14
"34989" -48.2503371422035 -1.30114453150812 34
"34467" -48.2342311965688 -1.31313521101383 31
"25782" -48.4525570394693 -1.36755599814909 15
"8247" -48.4490269394536 -1.29199772828171 15
"48617" -48.2851863948838 -1.4017223486774 45
"49811" -48.3582837276306 -1.42107781735516 3
"16242" -48.4349616720714 -1.38569234689455 16
"4822" -48.4842367838536 -1.32625001494482 17
"1389" -48.3629738293205 -1.13024382207252 35
"21025" -48.37630792924 -1.16414419196075 22
"32336" -48.3193246259294 -1.19272653239578 21
"13052" -48.271747340707 -1.16599917647527 9
"40351" -48.4550007297982 -1.41783538022317 16
"10357" -48.342387346904 -1.08674865551741 20
"62316" -48.3492490206443 -1.10881882573881 23
"71485" -48.2294137693153 -1.14138226244324 17
"70672" -48.4762627482564 -1.38866987786702 7
"75788" -48.157247228752 -1.17510022711029 29
"63676" -48.2749557977925 -1.43005676826684 18
"29349" -48.2026272627349 -1.23155648917881 35
"71736" -48.244531183318 -1.16088359508951 23
"76681" -48.3943415972945 -1.16695405774057 25
"76039" -48.3410634067201 -1.16969675021845 14
"6902" -48.4579746183832 -1.31700556026886 13
"63972" -48.3733828099884 -1.41240202867106 27
"77006" -48.372764588279 -1.37556900831768 8
"57680" -48.2379770420044 -1.38675394529591 29
"68242" -48.3568137956995 -1.37066363178431 23
"8209" -48.3060570637286 -1.34896231757202 30
"936" -48.2663032651653 -1.41405804507976 35
"29970" -48.2932052792405 -1.42602896830645 2
"4856" -48.466094482545 -1.33717133061554 12
"47608" -48.384321587444 -1.24738312414326 17
"65277" -48.2602040845335 -1.28537650275538 39
"36048" -48.4687440356157 -1.27791199882524 29
"15947" -48.4480699920066 -1.41112416585302 26
"13667" -48.3465089560977 -1.40430675361495 28
"29240" -48.5283929490188 -1.29584770122609 18
"2779" -48.2248310526628 -1.28240577246341 33
"73142" -48.362199355737 -1.26314105664956 15
"19665" -48.3108296509096 -1.29757952107533 15
"22268" -48.3440445507777 -1.19576675893012 11
"60483" -48.4369807835281 -1.26642850214795 21
"23268" -48.4655719680327 -1.25807727629961 17
"34040" -48.2454006781146 -1.24668183672756 40
"14863" -48.4143032144262 -1.41304176292588 27
"21065" -48.3271138341049 -1.10153731027009 14
"3946" -48.3900221752276 -1.18678042676862 14
"60355" -48.4649783571822 -1.14970134804815 13
"61865" -48.4491310509283 -1.28031318472399 7
"64500" -48.4799404643526 -1.32107817639363 16
"62697" -48.2508829647342 -1.30952320947267 32
"10967" -48.2768992540739 -1.36903745497297 52
"55283" -48.3636917662555 -1.15435699653499 15
"24710" -48.4646219389728 -1.50010497248651 14
"26018" -48.2866619833529 -1.3229677984762 19
"33585" -48.3631549865704 -1.37212699552137 18
"18918" -48.2752435117663 -1.36093658857031 35
"13024" -48.3939918239442 -1.37717515880335 25
"22211" -48.3643612526216 -1.18033212050658 16
"79493" -48.3652841023792 -1.08006575405618 11
"7046" -48.4039725877378 -1.10216435577381 8
"31370" -48.3729823216983 -1.1596723112855 15
"60714" -48.2453661626406 -1.1420958675467 10
"46919" -48.3442239976531 -1.10164581513328 22
"5792" -48.2215556520226 -1.30915552906065 33
"43367" -48.2688739703155 -1.34987010584347 35
"42074" -48.4601281305766 -1.29117097823398 19
"15379" -48.3991353447087 -1.36824311605416 19
"9203" -48.3002833266059 -1.29966281468895 28
"57175" -48.3417528379524 -1.43809541628766 17
"79617" -48.4011875911765 -1.2148145049937 11
"18927" -48.4082207174749 -1.30494383489432 9
"2068" -48.3753341672692 -1.16693626088603 22
"67783" -48.3907354067035 -1.39439514723652 25
"38823" -48.4483102183927 -1.44492140952451 11
"11055" -48.3137722984235 -1.39756628968142 17
"59907" -48.3273114685979 -1.44785347176903 20
"43262" -48.3800469076797 -1.17168877217393 37
"59428" -48.4163555987979 -1.47951908318292 9
"8950" -48.4728916855358 -1.3834988442977 20
"13166" -48.4454709948403 -1.50106014173367 20
"50121" -48.3577977794995 -1.07391473277031 23
"16035" -48.5523141135734 -1.23860712225294 15
"23218" -48.4402911965826 -1.28626297673104 12
"33498" -48.4892487915205 -1.30963542425745 6
"17661" -48.2441679870632 -1.35964432892612 29
"34950" -48.3462367230246 -1.16922289648915 15
"7224" -48.4796010919446 -1.50696574871877 23
"79404" -48.5484265969535 -1.24097785694268 12
"38294" -48.2473797785807 -1.21065827201384 32
"35555" -48.4609643990859 -1.28740104144283 13
"66270" -48.2484537513971 -1.10397862573848 18
"433" -48.3318093316476 -1.12528106047344 27
"49663" -48.2425849990138 -1.19631763300484 36
"27413" -48.4180038059497 -1.37017224010957 18
"31477" -48.3001416274519 -1.16490962310396 14
"12448" -48.2289837916191 -1.29084408102712 16
"76384" -48.369191579827 -1.20718911275436 26
"42746" -48.4091259912268 -1.39348458384514 16
"70574" -48.3490468445312 -1.3680017137153 15
"47715" -48.4450381626442 -1.39184820341763 20
"64840" -48.1937342669375 -1.1705296651524 23
"28684" -48.3740566937228 -1.33535159323797 12
"32307" -48.5298129099242 -1.26204996360369 15
"61262" -48.2542450099169 -1.18073258785988 24
"60378" -48.4085239283406 -1.13303162216922 26
"17679" -48.3128197929034 -1.25149982974935 20
"8634" -48.2566166196341 -1.12744498252862 10
"54616" -48.1829169219639 -1.16786583455985 49
"32311" -48.3953419452259 -1.13483518425144 32
"15847" -48.1958314465021 -1.1539160200961 26
"61696" -48.242308765659 -1.40781577177029 14
"62464" -48.4212198892538 -1.1160331469022 21
"21192" -48.3674649644829 -1.26970989522806 15
"70634" -48.2483263860503 -1.36286069458696 31
"79450" -48.3463097990817 -1.33308725601275 9
"42032" -48.2261477176929 -1.34635853569073 25
"47623" -48.2706586731972 -1.12410698445248 18
"13661" -48.3207909633294 -1.32384300566536 9
"61139" -48.1601721675664 -1.16323519183102 13
"69950" -48.384653190032 -1.28564756790141 29
"48997" -48.3697921870703 -1.08097740221 21
"50944" -48.1655606993262 -1.20824492540311 29
"63523" -48.4265753131638 -1.26558019121813 17
"64506" -48.3877978854538 -1.08892986172578 16
"14528" -48.3625012589307 -1.23870304129132 19
"37305" -48.3996241277467 -1.42838693660727 15
"45281" -48.4507931430661 -1.28329420611586 19
"15274" -48.2094228828407 -1.15700133886861 11
"43895" -48.2744442843029 -1.3310532812634 41
"14287" -48.3728639988727 -1.13732839002045 29
"41121" -48.246844445556 -1.19110892836816 29
"3411" -48.423884700553 -1.27377055960006 14
"32995" -48.4510837875992 -1.31630018679655 14
"27848" -48.3957844604568 -1.2542025743536 10
"47511" -48.1598957169324 -1.1622575444623 7
"23793" -48.3204294957867 -1.12945984089327 17
"15442" -48.2457085539426 -1.21707973193424 21
"34668" -48.2549445802593 -1.13526297006966 21
"11863" -48.3625761213228 -1.42890301202396 19
"40659" -48.3766834085474 -1.37637633185818 17
"43702" -48.3027784966129 -1.42617992524443 11
"62571" -48.3959105386358 -1.26694588238311 17
"73783" -48.3106667711867 -1.18419031686822 12
"20384" -48.4601405657253 -1.36942620109701 14
"49698" -48.4516239740336 -1.33082511190278 32
"63225" -48.2467535285933 -1.14195757218301 21
"65323" -48.3649249595117 -1.26612299505936 18
"11853" -48.2487546115704 -1.19880299520342 42
"5407" -48.5328205844889 -1.30898066409093 14
"37312" -48.4228174531684 -1.23001113820829 15
"26475" -48.5258225853077 -1.2991971440031 21
"23538" -48.5409950860858 -1.32183811156419 13
"61110" -48.4017635963955 -1.08959372759033 16
"48218" -48.3995201758272 -1.39710486650317 31
"58867" -48.32972465583 -1.12932881350264 13
"27972" -48.3106592043307 -1.19201024493787 24
"67947" -48.2931994987739 -1.17076778292867 15
"35915" -48.4742741622104 -1.35305448707511 1
"2754" -48.2972732414791 -1.34615970801809 16
"21938" -48.3350381303172 -1.31438413302471 14
"23584" -48.3909274966263 -1.10634240127227 15
"2475" -48.2605869774438 -1.3162364264737 23
"50646" -48.3834060854062 -1.13957243516871 27
"51338" -48.2651422560855 -1.20537019225221 33
"34520" -48.4495347428948 -1.46656963555241 7
"77603" -48.4173269939842 -1.35425099584382 17
"15909" -48.4182912426406 -1.48557300728952 17
"55372" -48.4402043953804 -1.49546770159124 16
"35339" -48.3388775078612 -1.27610408390919 14
"62495" -48.4517001149251 -1.39045888800993 23
"35715" -48.206075982532 -1.17487058994161 17
"47245" -48.3274672255682 -1.30821018649136 13
"72650" -48.2116552861811 -1.14373868797478 15
"25954" -48.426425680867 -1.40914499089615 20
"24405" -48.2396637611876 -1.15745003672073 19
"69731" -48.2517655120289 -1.38841779722858 21
"70577" -48.4449139843017 -1.50273536437466 10
"51606" -48.4432567662043 -1.2331964860058 21
"22259" -48.3018538586073 -1.17331764525251 24
"79838" -48.42305732302 -1.17144963999739 18
"77594" -48.266116121535 -1.33467454423084 34
"62523" -48.2494204708457 -1.24989766319345 32
"43069" -48.3592337148272 -1.17418274236779 23
"59779" -48.229092691709 -1.18606425105586 21
"853" -48.3436339512661 -1.2372876076371 15
"25153" -48.2295271988012 -1.16749360264112 18
"78034" -48.3130181591734 -1.32690665625815 9
"1711" -48.2296988052717 -1.27096124521104 36
"48544" -48.4817203394196 -1.34468264363925 1
"70024" -48.4223129054732 -1.2256348138978 13
"1196" -48.2613078711378 -1.1542595440878 21
"21491" -48.4469882865224 -1.38486748852223 16
"59371" -48.4477874246806 -1.44364838899569 13
"37679" -48.2443282152233 -1.21023624820406 30
"15152" -48.2460803759581 -1.38575808887015 35
"23946" -48.3044890505572 -1.25791470393348 8
"56859" -48.2665446198375 -1.32350410666183 38
"22601" -48.4433100808663 -1.44910543991446 24
"69732" -48.3792453858037 -1.41216430701805 27
"71282" -48.3860687713039 -1.25771898831764 22
"29839" -48.4670149461041 -1.16869682104606 17
"21941" -48.2458207135021 -1.28680380617417 41
"43639" -48.3598666667545 -1.45226749195335 17
"74624" -48.3631454084898 -1.41633539663559 21
"7400" -48.5532801811545 -1.24433442249251 17
"74173" -48.3946972571679 -1.48954844988918 12
"52186" -48.2049781029907 -1.16286136323425 10
"43917" -48.4142688481172 -1.35948470983333 28
"11420" -48.4452250911694 -1.31527358142106 16
"23350" -48.4862111813064 -1.2944092915074 14
"41890" -48.2360728110301 -1.14096981701151 18
"57924" -48.3786039045807 -1.48729484617607 24
"46474" -48.4154305995033 -1.30997882898259 21
"69233" -48.2838772144684 -1.453247388369 18
"75410" -48.1994179898134 -1.17430536144275 31
"74114" -48.2937903362078 -1.4000567026819 25
"23828" -48.4109191823142 -1.09099819735096 4
"14247" -48.2915507142619 -1.15400943727798 19
"21771" -48.279685958073 -1.35842815502428 25
"30187" -48.453409279345 -1.24469313003107 12
"52934" -48.2577187737266 -1.39917668255466 36
"37367" -48.4003752525861 -1.09070973685744 10
"31479" -48.3128531917137 -1.21826508741409 29
"19978" -48.5033375684241 -1.37347557052114 19
"57221" -48.5333591482096 -1.32574113872943 14
"1019" -48.4967266814115 -1.45642794583062 7
"45706" -48.3527603522407 -1.26760007699091 7
"12292" -48.3984203338644 -1.3004647973517 21
"3213" -48.3500156285397 -1.32750543183783 24
"74683" -48.1893886815033 -1.16027662749072 23
"5660" -48.4300909036164 -1.25318931197096 18
"63969" -48.2477160530291 -1.15089510242375 18
"718" -48.293112471366 -1.25818212305142 15
"5036" -48.5592519777517 -1.23889290361086 20
"6210" -48.3108133222262 -1.31294008231946 8
"52210" -48.4492874728167 -1.30889650825023 19
"35818" -48.2900591446521 -1.38706592199893 44
"74175" -48.3798166542591 -1.11973890412876 21
"26756" -48.3535399427927 -1.18004247746712 19
"29304" -48.3996370487797 -1.28650089065639 29
"57095" -48.3527573686463 -1.27053264931986 16
"58008" -48.2817397531015 -1.25481889520024 18
"30230" -48.4236023004124 -1.18234319156687 26
"68807" -48.4183640332849 -1.14491105138254 7
"9042" -48.4130558144851 -1.4529811376236 13
"66951" -48.4668150793509 -1.26394417436094 12
"9440" -48.3290082992692 -1.153905467644 23
"24585" -48.4434955166968 -1.27313849590342 15
"30358" -48.2789688425649 -1.25118540639155 25
"1758" -48.3106664889529 -1.44373750077517 21
"11807" -48.2854786150171 -1.38887593738549 44
"68705" -48.4522452792814 -1.26462810951094 14
"75038" -48.4097688708847 -1.13722233192568 12
"58131" -48.2606269252538 -1.40378808240201 17
"30021" -48.249419783931 -1.1094252767225 14
"70361" -48.4773457989576 -1.27903780210544 18
"45378" -48.4364721205716 -1.44230108459492 12
"25686" -48.3719845110324 -1.45228171232073 13
"11773" -48.2379823311345 -1.17462327631262 21
"33305" -48.4180521081943 -1.4521489714725 20
"30755" -48.4423100981492 -1.34743451124455 21
"71000" -48.3796066265195 -1.33535755734749 19
"64823" -48.4469954730104 -1.50273781491688 10
"46692" -48.3520595734315 -1.27453512498689 15
"66340" -48.2536463183805 -1.31985924756056 33
"58833" -48.4635451040753 -1.47091508180744 10
"14327" -48.2413534068805 -1.13134019926142 17
"76449" -48.3209598999955 -1.42131381510123 17
"24248" -48.3083064141717 -1.32187441031192 10
"3843" -48.4537086125122 -1.32761515467511 13
"40887" -48.4695720462723 -1.28252158010649 20
"15165" -48.2594068337679 -1.2520027134799 23
"67225" -48.4705784021202 -1.38405499972838 21
"48380" -48.492443183045 -1.40303247389229 5
"72561" -48.3207609531063 -1.35149223537648 20
"69974" -48.3840737662264 -1.37467379542716 33
"53334" -48.2841048655427 -1.37686544003519 50
"78609" -48.3831887859422 -1.27028457122535 14
"18851" -48.4866212011442 -1.43407085025537 14
"55714" -48.3900678566694 -1.41245586992119 25
"66093" -48.3976346414776 -1.3443145351447 20
"69192" -48.3042181586662 -1.25149094035131 18
"19880" -48.2486824680976 -1.10667844017372 15
"20691" -48.4810505833397 -1.45222054587021 22
"67589" -48.3616504308116 -1.25713565461609 13
"3084" -48.3230286980494 -1.30708827739298 23
"34036" -48.3579683169158 -1.45403411863913 17
"37790" -48.402367741384 -1.38157874621663 23
"10802" -48.4120142372304 -1.39153263925479 21
"26639" -48.3667562614973 -1.14095363581949 29
"49023" -48.4729485131152 -1.49969569205155 14
"44117" -48.2345092547854 -1.19411063168051 16
"59653" -48.2504945417971 -1.14670875969312 21
"48770" -48.2301126049506 -1.27319580776444 46
"72124" -48.3756543693208 -1.11992135321326 31
"32241" -48.3510327938786 -1.32778582180697 19
"55145" -48.4407678679535 -1.36258557577095 14
"9356" -48.2474702384191 -1.2575754912238 20
"41549" -48.2274852144017 -1.34133332127638 39
"52780" -48.5378278593823 -1.34385572401744 16
"48103" -48.4185390984206 -1.38846745716492 24
"50118" -48.2270680359406 -1.26621091846004 29
"48233" -48.3635243370212 -1.18507934462957 10
"38864" -48.5484383306191 -1.22817498275789 22
"20096" -48.4213448700766 -1.48483177684124 8
"10583" -48.5281532830984 -1.35101538570535 14
"36051" -48.2141371789736 -1.15924009200275 27
"21547" -48.381381775312 -1.07491272284029 19
"78875" -48.2501933737848 -1.17128417303147 20
"57576" -48.3249188065669 -1.35554650354098 13
"51276" -48.5398315016266 -1.2321708043348 23
"15233" -48.3175299291049 -1.11432920439618 33
"36891" -48.4202144546498 -1.24350849440502 6
"47089" -48.4363875100363 -1.15973086154319 15
"54990" -48.2876291508567 -1.44836457017476 19
"77546" -48.3390693228539 -1.17555993545066 13
"31278" -48.2988739544888 -1.32018841284469 25
"33590" -48.3240249476378 -1.14203107267683 15
"48389" -48.2865436886416 -1.16740996893365 16
"10249" -48.3217930045144 -1.1551554224002 5
"5712" -48.3778335457339 -1.1647042186749 20
"63290" -48.327086827445 -1.13142102613118 27
"42627" -48.447652582301 -1.27872892362815 6
"38872" -48.4143957167512 -1.2345649449971 10
"61447" -48.3244704873689 -1.38445213370877 19
"2388" -48.3296360381333 -1.07305222003881 9
"65407" -48.4663442093779 -1.44969013585955 16
"12761" -48.2794818686758 -1.15343928481105 16
"3617" -48.3684165107277 -1.38659638491595 17
"3505" -48.4362397513572 -1.31363140501062 14
"40436" -48.2639473305931 -1.28775435992788 32
"11302" -48.3875999609222 -1.25269311847932 20
"21006" -48.2673880301436 -1.178903554671 21
"42466" -48.3951670144881 -1.31582304847118 10
"45168" -48.3644310186212 -1.4448249837663 21
"76506" -48.4074387331335 -1.25466809745847 19
"65929" -48.2726006533981 -1.23805284559702 29
"40036" -48.366092712434 -1.2546265078199 18
"24673" -48.2785491073467 -1.11238480652465 12
"69967" -48.3842560157067 -1.1200221972114 30
"12700" -48.3067125469693 -1.25428634505176 11
"48490" -48.3924182083011 -1.09386822773992 9
"56143" -48.4379779913591 -1.50077200398197 11
"45352" -48.3589302437555 -1.10110039115432 32
"19928" -48.2884458714097 -1.31554096624139 14
"24984" -48.2773940270075 -1.16069844329365 6
"12622" -48.1735823128493 -1.20778929348316 31
"31137" -48.3482305368116 -1.35319834496722 11
"56550" -48.4662975706879 -1.49102910308747 25
"21915" -48.2898107995201 -1.3612323954671 34
"2726" -48.4728530103023 -1.33168506497528 22
"11896" -48.4568171633431 -1.40631561515397 3
"50972" -48.410220702641 -1.50464936337541 22
"29340" -48.2798279654255 -1.38621627347925 33
"52316" -48.4198990688129 -1.28191302483896 25
"54915" -48.4502677851682 -1.43151653735494 12
"49212" -48.4016614819202 -1.41811088479223 35
"955" -48.3239376031019 -1.23279909051648 17
"28839" -48.2863288128508 -1.37323738337776 36
"17952" -48.3771055942132 -1.33870645046195 14
"78078" -48.4391453341449 -1.45077657375585 16
"45094" -48.391275346749 -1.32224288722912 5
"55000" -48.2278486766339 -1.31396588231343 31
"49862" -48.4057908796486 -1.37253304336282 21
"57668" -48.3090054766398 -1.18055801358408 21
"37641" -48.3453568392411 -1.17752100234556 9
"65116" -48.2725125490919 -1.28457189712683 37
"22138" -48.2784176420939 -1.37588144396974 42
"19434" -48.4616077443378 -1.46616448007893 8
"40255" -48.3964219491612 -1.16779390638918 30
"61054" -48.4773876204667 -1.46602282735977 4
"7645" -48.3263353812243 -1.32873655124736 24
"50082" -48.3947904801871 -1.13092444808728 21
"14633" -48.3258912990718 -1.22135030667009 12
"48985" -48.3638739492279 -1.25350707565046 11
"48429" -48.3615476402068 -1.06916997683085 20
"70606" -48.2502585038379 -1.37179952608748 45
"3952" -48.2732011321368 -1.26112853333796 23
"29406" -48.3571121341234 -1.35153234365718 13
"59336" -48.264642619618 -1.14867732112048 19
"18446" -48.4228347793246 -1.39377903516397 22
"21574" -48.2702365668323 -1.32205597797058 21
"74917" -48.5569028264859 -1.22813623154489 10
"33784" -48.1611213204373 -1.1848778763252 45
"17593" -48.4259311606504 -1.16437646146443 17
"1033" -48.5334624876492 -1.21691331720444 28
"75718" -48.2031210082293 -1.21619781609198 27
"20356" -48.5098410217972 -1.25197499713191 18
"39249" -48.3281523081981 -1.17890088567641 5
"68958" -48.3385229509352 -1.39084516979649 16
"6208" -48.2692205271612 -1.28650332350124 35
"35025" -48.4928061476602 -1.4462282516332 6
"70808" -48.4391566082655 -1.44072136064413 10
"76334" -48.3169238191877 -1.43202663693968 6
"43752" -48.4113241871731 -1.32282263362138 13
"39601" -48.30234647107 -1.18041187404654 30
"68388" -48.4082488333933 -1.1303430582422 22
"22434" -48.4421360682613 -1.50496658975632 20
"56644" -48.322738132188 -1.31937654836652 10
"67631" -48.4308224794905 -1.44825328312967 7
"27460" -48.4156455451814 -1.49348357910538 19
"26471" -48.2576525699169 -1.45503073811218 6
"25897" -48.4121440083475 -1.2669622624981 13
"33429" -48.3496509887508 -1.32247778060011 14
"64146" -48.1699724683728 -1.21085726126456 38
"44187" -48.2217702756013 -1.2905010391647 25
"11629" -48.4479817030478 -1.36405968008231 24
"26129" -48.355839813513 -1.14368994116288 28
"13195" -48.4509380608095 -1.32314324569682 10
"8664" -48.4243467385731 -1.27423653951284 11
"62947" -48.2335160666194 -1.20184720191727 19
"65230" -48.1732531497065 -1.1560926139812 8
